index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,month,year,month_year
71940,408-8672529-8493154,2022-05-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3800,JNE3800-KR-XXL,Western Dress,XXL,B09SDYNZQ5,Shipped,1,INR,771.0,DHULE,MAHARASHTRA,424001.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-L2DLP5YGE5766,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-2MN4SWBDTUSNI,Amazon PLCC Free-Financing Universal Merchant AAT-4VFZUZS2EO5J2,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,5,2022,2022-05
51490,406-7213748-2752321,2022-05-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3739,JNE3739-KR-M,kurta,M,B099NN1G6X,Shipped,1,INR,459.0,Pollachi,TAMIL NADU,642003.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-CAK4QZ7KEFRQU,Amazon PLCC Free-Financing Universal Merchant AAT-YZJ5BRTPINRLK,Amazon PLCC Free-Financing Universal Merchant AAT-SNWJTEAZA2JRI,Amazon PLCC Free-Financing Universal Merchant AAT-BBJ6FVTP3QKBO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,5,2022,2022-05
122937,403-2281934-3367548,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,MEN5021,MEN5021-KR-L,kurta,L,B08YYZNNWM,Shipped,1,INR,754.0,PUDUCHERRY,PUDUCHERRY,605013.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,6,2022,2022-06
51786,403-7934194-0320345,2022-05-29,Shipped,Amazon,Amazon.in,Expedited,J0339,J0339-DR-XL,Western Dress,XL,B0982ZDB2S,Shipped,1,INR,825.0,MANDLESHWAR,MADHYA PRADESH,451221.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,5,2022,2022-05
52391,402-9244011-6942703,2022-05-29,Shipped,Amazon,Amazon.in,Expedited,JNE3484,JNE3484-KR-S,kurta,S,B08W9TG74X,Shipped,1,INR,301.0,NAVI MUMBAI,MAHARASHTRA,400703.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,5,2022,2022-05
109323,407-4470225-1905929,2022-06-14,Shipped,Amazon,Amazon.in,Expedited,J0283,J0283-SET-XL,Set,XL,B08QGKHDN3,Shipped,1,INR,1018.0,Patna,BIHAR,800001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,6,2022,2022-06
77122,406-5469956-1963552,2022-05-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET246,SET246-KR-PP-S,Set,S,B08W9MM8CG,Shipped,1,INR,435.0,Mumbai,MAHARASHTRA,421503.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZF7YE6D3FPHMI,Amazon PLCC Free-Financing Universal Merchant AAT-TNYHCYLOWRIHK,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,5,2022,2022-05
57471,406-3911102-4469958,2022-05-25,Shipped,Amazon,Amazon.in,Expedited,SET186,SET186-KR-DH-M,Set,M,B08B4TP9NR,Shipped,1,INR,599.0,MADHURAWADA,ANDHRA PRADESH,530048.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,5,2022,2022-05
57607,405-6467277-3281967,2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3802,JNE3802-KR-L,kurta,L,B09K3THDTH,Shipped,1,INR,487.0,Hyderabad,ANDHRA PRADESH,500059.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,5,2022,2022-05
37025,402-3012668-8513110,2022-04-08,Shipped,Amazon,Amazon.in,Expedited,JNE3546,JNE3546-KR-XL,kurta,XL,B08HK5JSM1,Shipped,1,INR,458.0,BHUBANESWAR,ODISHA,751009.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,4,2022,2022-04
11351,408-6369605-6829112,2022-04-23,Shipped,Amazon,Amazon.in,Expedited,BTM035,BTM035-NP-XS,Bottom,XS,B085CF7MGD,Shipped,1,INR,284.0,ASANSOL,WEST BENGAL,713303.0,IN,,False,,4,2022,2022-04
109343,402-0205925-5874747,2022-06-14,Shipped,Amazon,Amazon.in,Expedited,J0336,J0336-TP-XXXL,Top,3XL,B0986TP5RR,Shipped,1,INR,665.0,BENGALURU,KARNATAKA,560095.0,IN,,False,,6,2022,2022-06
77157,171-8091620-2193928,2022-05-09,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-XXL,Set,XXL,B08XNGQCGM,Shipped,1,INR,1349.0,LUCKNOW,UTTAR PRADESH,226020.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,5,2022,2022-05
109808,408-4754279-3969955,2022-06-14,Cancelled,Merchant,Amazon.in,Standard,JNE3721,JNE3721-KR-XL,kurta,XL,B099FDMD6T,,0,INR,278.1,GUNTUR,ANDHRA PRADESH,522006.0,IN,,False,Easy Ship,6,2022,2022-06
2716,403-4728291-6201133,2022-04-29,Shipped,Amazon,Amazon.in,Expedited,JNE3423,JNE3423-KR-XL,kurta,XL,B081WRP562,Shipped,1,INR,399.0,Delhi,DELHI,110093.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,4,2022,2022-04
29479,171-5064679-3234718,2022-04-13,Shipped,Amazon,Amazon.in,Expedited,SET269,SET269-KR-NP-M,Set,M,B0983D28F9,Shipped,1,INR,824.0,GURUGRAM,HARYANA,122001.0,IN,,False,,4,2022,2022-04
34914,403-4436385-4698731,2022-04-09,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-M,Set,M,B08XNJG8B1,Shipped,1,INR,1112.0,KALYANI,WEST BENGAL,741235.0,IN,,False,,4,2022,2022-04
29471,407-1775141-4632340,2022-04-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0108,J0108-SKD-XL,Set,XL,B08V1JND9P,Shipped,1,INR,1149.0,MEERUT,UTTAR PRADESH,250110.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,4,2022,2022-04
53288,402-8649064-4351563,2022-05-28,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-XS,Western Dress,XS,B099NS55L1,Shipped,1,INR,885.0,BENGALURU,KARNATAKA,560076.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,5,2022,2022-05
34195,402-2058670-6855505,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,J0119,J0119-TP-M,Top,M,B08RYQNCQ1,Shipped,1,INR,574.0,GREATER NOIDA,UTTAR PRADESH,201308.0,IN,,False,,4,2022,2022-04
50749,405-8846394-6146708,2022-05-30,Shipped,Amazon,Amazon.in,Expedited,J0013,J0013-SKD-M,Set,M,B08CMJBRQV,Shipped,1,INR,1072.0,HYDERABAD,TELANGANA,500076.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,5,2022,2022-05
101332,171-5018637-1701168,2022-06-20,Shipped,Amazon,Amazon.in,Expedited,PJNE2270,PJNE2270-KR-N-5XL,kurta,5XL,B09LD23ZZN,Shipped,1,INR,1033.0,BANGALORE,KARNATAKA,560024.0,IN,,False,,6,2022,2022-06
121313,402-5788848-9230764,2022-06-06,Shipped,Amazon,Amazon.in,Expedited,JNE2265,JNE2265-KR-501-XS,kurta,XS,B07JQMV7BN,Shipped,1,INR,318.0,GUNTUR,ANDHRA PRADESH,522001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,6,2022,2022-06
79431,405-8768431-4606729,2022-05-07,Shipped,Amazon,Amazon.in,Expedited,JNE3368,JNE3368-KR-L,kurta,L,B081X4S825,Shipped,1,INR,471.0,NEW DELHI 110034,DELHI,110056.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,5,2022,2022-05
35518,405-3247486-0586726,2022-04-09,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XXL,Set,XXL,B09NQ3MPRM,Shipped,1,INR,597.0,SAGAR,KARNATAKA,577401.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,4,2022,2022-04
101255,408-6486094-8151535,2022-06-20,Shipped,Amazon,Amazon.in,Standard,J0230,J0230-SKD-XL,Set,XL,B08XNJ8P3S,Shipped,1,INR,0.0,BHUBANESWAR,ODISHA,751030.0,IN,,False,,6,2022,2022-06
48965,407-4203669-2723557,2022-03-31,Shipped,Amazon,Amazon.in,Expedited,JNE3160,JNE3160-KR-G-L,kurta,L,B07K3R51CL,Shipped,1,INR,599.0,Lagola,WEST BENGAL,742148.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,3,2022,2022-03
56566,405-1504582-4933925,2022-05-26,Shipped,Amazon,Amazon.in,Expedited,J0379,J0379-SKD-XXL,Set,XXL,B09M6TWZ95,Shipped,1,INR,1369.0,TUMAKURU,KARNATAKA,572104.0,IN,,False,,5,2022,2022-05
119547,406-7214870-0680354,2022-06-07,Shipped,Amazon,Amazon.in,Expedited,JNE3476,JNE3476-KR-S,kurta,S,B08B3XTHQ1,Shipped,1,INR,399.0,CHENNAI,TAMIL NADU,600032.0,IN,,False,,6,2022,2022-06
41786,402-6533887-5777941,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,JNE3713,JNE3713-TP-N-XS,Top,XS,B08ZHQL89M,Shipped,1,INR,354.0,KHAMBHAT,Gujarat,388620.0,IN,Duplicated AYTJSBA8ZOP16 1567159860988,False,,4,2022,2022-04
102029,403-7846907-7044343,2022-06-20,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-A-L,Western Dress,L,B09TH2ZFSY,Shipped,1,INR,725.0,Ernakulam,KERALA,686662.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-7L53RVBBSPI3S,Amazon PLCC Free-Financing Universal Merchant AAT-FXGH5APHPAWRQ,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,6,2022,2022-06
44709,406-6970011-4157942,2022-04-03,Shipped,Amazon,Amazon.in,Expedited,SET184,SET184-KR-PP-XS,Set,XS,B08W9F5KML,Shipped,1,INR,563.0,BENGALURU,KARNATAKA,562125.0,IN,,False,,4,2022,2022-04
76839,402-6264500-3077147,2022-05-09,Shipped,Amazon,Amazon.in,Expedited,JNE3363,JNE3363-KR-1032-XL,kurta,XL,B07T542WY1,Shipped,1,INR,399.0,RECKONG PEO,HIMACHAL PRADESH,172107.0,IN,Duplicated A12RHGVGRWOT3S 1560498941486,False,,5,2022,2022-05
94290,404-2238839-7619512,2022-06-26,Shipped,Amazon,Amazon.in,Expedited,SET392,SET392-KR-NP-XL,Set,XL,B09RKF8L5N,Shipped,1,INR,799.0,MUMBAI,MAHARASHTRA,400037.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,6,2022,2022-06
120518,403-4947655-4209165,2022-06-06,Shipped,Amazon,Amazon.in,Expedited,JNE3634,JNE3634-KR-XXL,kurta,XXL,B097ZZZR1P,Shipped,1,INR,521.0,CHENNAI,TAMIL NADU,600118.0,IN,,False,,6,2022,2022-06
94017,402-8952214-0196345,2022-06-27,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-XXL,Set,XXL,B09KXSQ73F,Shipped,1,INR,635.0,NEW DELHI,DELHI,110017.0,IN,,False,,6,2022,2022-06
103050,407-3795297-1917927,2022-06-19,Cancelled,Amazon,Amazon.in,Expedited,NW030,NW030-TP-PJ-XS,Set,XS,B09G2RQSRZ,Unshipped,1,INR,565.0,GHAZIABAD,UTTAR PRADESH,201001.0,IN,,False,,6,2022,2022-06
98050,403-2412565-8080307,2022-06-23,Shipped,Amazon,Amazon.in,Expedited,PJNE3404,PJNE3404-KR-N-4XL,kurta,4XL,B09LD3QKCF,Shipped,1,INR,817.0,MUMBAI,MAHARASHTRA,400057.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,6,2022,2022-06
102900,408-1829085-5734717,2022-06-19,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET279,SET279-LC-M,Set,M,B09CTC5FLS,Shipped,1,INR,845.0,KALYAN,MAHARASHTRA,421004.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-GRVCPA6Q7ICUO,Amazon PLCC Free-Financing Universal Merchant AAT-7L53RVBBSPI3S,Amazon PLCC Free-Financing Universal Merchant AAT-FXGH5APHPAWRQ,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,6,2022,2022-06
125212,403-1874291-5492363,2022-06-03,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-XS,Set,XS,B09NQ54RRT,Shipped,1,INR,635.0,PATTAMUNDAI,ODISHA,754215.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,6,2022,2022-06
53821,402-4305346-9026735,2022-05-28,Cancelled,Amazon,Amazon.in,Expedited,J0339,J0339-DR-S,Western Dress,S,B0982ZDZ8H,Unshipped,1,INR,825.0,BULANDSHAHR,UTTAR PRADESH,203392.0,IN,,False,,5,2022,2022-05
10993,406-0722337-6698768,2022-04-23,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0003,J0003-SET-XXL,Set,XXL,B0894XKVH3,Shipped,1,INR,654.0,BENGALURU,KARNATAKA,560058.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,4,2022,2022-04
27469,404-3833051-3624351,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,J0127,J0127-SKD-XXXL,Set,3XL,B08QHNVKQ6,Shipped,1,INR,1186.0,Kompally,TELANGANA,500014.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,4,2022,2022-04
11530,171-1249995-3177128,2022-04-23,Shipped,Amazon,Amazon.in,Expedited,JNE2014,JNE2014-KR-178-L,kurta,L,B0783Q5HMF,Shipped,1,INR,353.0,SRINAGAR,JAMMU & KASHMIR,190012.0,IN,,False,,4,2022,2022-04
54796,406-4630955-2917108,2022-05-27,Cancelled,Amazon,Amazon.in,Expedited,JNE3801,JNE3801-KR-XS,kurta,XS,B09SDYJ5ZW,Unshipped,1,INR,771.0,HYDERABAD,TELANGANA,500090.0,IN,,False,,5,2022,2022-05
50932,407-7942966-3728324,2022-05-30,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET227,SET227-KR-PP-A-XXL,Set,XXL,B08P1F8WCY,Shipped,1,INR,614.0,NOIDA,UTTAR PRADESH,201304.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-CAK4QZ7KEFRQU,Amazon PLCC Free-Financing Universal Merchant AAT-YZJ5BRTPINRLK,Amazon PLCC Free-Financing Universal Merchant AAT-SNWJTEAZA2JRI,Amazon PLCC Free-Financing Universal Merchant AAT-BBJ6FVTP3QKBO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,5,2022,2022-05
34034,404-7525653-0109953,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,J0334,J0334-TP-M,Top,M,B0986ZWRKD,Shipped,1,INR,512.0,MARIGAON,ASSAM,782105.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,4,2022,2022-04
67780,408-0971917-5436323,2022-05-16,Shipped,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-M,kurta,M,B08WPR5MCB,Shipped,1,INR,471.0,NAVI MUMBAI,MAHARASHTRA,400705.0,IN,,False,,5,2022,2022-05
5479,402-0039056-1261954,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,JNE3578,JNE3578-KR-M,kurta,M,B08QJMGR6K,Shipped,1,INR,612.0,BENGALURU,KARNATAKA,560079.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,4,2022,2022-04
10640,171-4942156-8781103,2022-04-24,Shipped,Amazon,Amazon.in,Expedited,JNE3560,JNE3560-KR-XXL,kurta,XXL,B08PCRPSKP,Shipped,1,INR,487.0,BENGALURU,KARNATAKA,560066.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,4,2022,2022-04
31920,404-2627419-4552336,2022-04-11,Shipped,Amazon,Amazon.in,Expedited,JNE3522,JNE3522-KR-XXL,kurta,XXL,B08W9K3MXR,Shipped,1,INR,342.0,KOLKATA,WEST BENGAL,700048.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,4,2022,2022-04
